"ITTER107"|"Territory"|"TIPO_DATO_CVSTRA"|"Data type"|"SEXISTAT1"|"Gender"|"ETA1"|"Age"|"ISO"|"Citizenship"|"COPPIA"|"Couple"|"TIP_FAM"|"Type of household"|"PRES_LUOGO"|"Presence in Italy"|"TITOLO_STUDIO"|"Level of education"|"CONDIZIONE_DICH4"|"Labour status"|"LINGUA"|"Language"|"SODDISFAZIONE"|"Satisfaction with life and work"|"DISCRIMINATION"|"Discrimination"|"TIME"|"Select time"|"Value"|"Flag Codes"|"Flags"
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"AL"|"Albania"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"GEN1_75"|"arrived in Italy aged 0-5"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|21905||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"AL"|"Albania"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"GEN1_50"|"arrived in Italy aged 6-12"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|27428||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"AL"|"Albania"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"GEN1_25"|"arrived in Italy aged 13-17"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|46168||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"AL"|"Albania"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"GEN1"|"arrived in Italy aged over 18"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|247551||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"AL"|"Albania"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"TIMERES_A"|"living in Italy for up to 4 years"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|56047||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"AL"|"Albania"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"TIMERES_B"|"living in Italy from 5 to 10 years"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|120263||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"AL"|"Albania"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"TIMERES_C"|"living in Italy for 11 years or more"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|167043||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"AL"|"Albania"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|423489||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"AL"|"Albania"|"COUP_FOR"|"couple families with foreign citizens"|"FR_1FHH_WH_ORS"|"one-family households without other resident persons"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|280843||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"AL"|"Albania"|"COUP_FOR"|"couple families with foreign citizens"|"FR_1FHH_W_ORS"|"one-family households with other resident persons"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|60854||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"AL"|"Albania"|"COUP_FOR"|"couple families with foreign citizens"|"FR_GE2_FHH"|"two-or-more-family households"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|49366||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"CN"|"China"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|185847||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"EU27"|"European Union (27 countries)"|"COUP_FOR"|"couple families with foreign citizens"|"NFHH"|"non-family households"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|262187||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"EU27"|"European Union (27 countries)"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"BORN_IT"|"living in Italy from birth"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|85226||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"EU27"|"European Union (27 countries)"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"GEN2"|"born in Italy"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|89242||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"EU27"|"European Union (27 countries)"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"GEN1_75"|"arrived in Italy aged 0-5"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|66168||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"EU27"|"European Union (27 countries)"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"GEN1_50"|"arrived in Italy aged 6-12"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|68785||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"EU27"|"European Union (27 countries)"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"GEN1_25"|"arrived in Italy aged 13-17"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|61548||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"EU27"|"European Union (27 countries)"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"GEN1"|"arrived in Italy aged over 18"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|889011||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"EU27"|"European Union (27 countries)"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"TIMERES_A"|"living in Italy for up to 4 years"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|226984||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"EU27"|"European Union (27 countries)"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"TIMERES_B"|"living in Italy from 5 to 10 years"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|568121||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"EU27"|"European Union (27 countries)"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"TIMERES_C"|"living in Italy for 11 years or more"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|294425||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"EU27"|"European Union (27 countries)"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|1174755||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"EU27"|"European Union (27 countries)"|"COUP_FOR"|"couple families with foreign citizens"|"FR_1FHH_WH_ORS"|"one-family households without other resident persons"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|758254||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"EU27"|"European Union (27 countries)"|"COUP_FOR"|"couple families with foreign citizens"|"FR_1FHH_W_ORS"|"one-family households with other resident persons"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|92963||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"EU27"|"European Union (27 countries)"|"COUP_FOR"|"couple families with foreign citizens"|"FR_GE2_FHH"|"two-or-more-family households"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|61351||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"EXT_EU27"|"Extra EU-27"|"COUP_FOR"|"couple families with foreign citizens"|"NFHH"|"non-family households"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|474851||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"EXT_EU27"|"Extra EU-27"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"BORN_IT"|"living in Italy from birth"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|482517||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"EXT_EU27"|"Extra EU-27"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"GEN2"|"born in Italy"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|493626||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"EXT_EU27"|"Extra EU-27"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"GEN1_75"|"arrived in Italy aged 0-5"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|169180||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"EXT_EU27"|"Extra EU-27"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"GEN1_50"|"arrived in Italy aged 6-12"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|174752||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"EXT_EU27"|"Extra EU-27"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"GEN1_25"|"arrived in Italy aged 13-17"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|207207||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"EXT_EU27"|"Extra EU-27"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"GEN1"|"arrived in Italy aged over 18"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|1817195||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"EXT_EU27"|"Extra EU-27"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"TIMERES_A"|"living in Italy for up to 4 years"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|430033||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"EXT_EU27"|"Extra EU-27"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"TIMERES_B"|"living in Italy from 5 to 10 years"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|953795||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"EXT_EU27"|"Extra EU-27"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"TIMERES_C"|"living in Italy for 11 years or more"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|995614||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"EXT_EU27"|"Extra EU-27"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|2861960||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"EXT_EU27"|"Extra EU-27"|"COUP_FOR"|"couple families with foreign citizens"|"FR_1FHH_WH_ORS"|"one-family households without other resident persons"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|1834049||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"EXT_EU27"|"Extra EU-27"|"COUP_FOR"|"couple families with foreign citizens"|"FR_1FHH_W_ORS"|"one-family households with other resident persons"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|325594||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"EXT_EU27"|"Extra EU-27"|"COUP_FOR"|"couple families with foreign citizens"|"FR_GE2_FHH"|"two-or-more-family households"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|227467||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"IN"|"India"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|108477||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"MA"|"Morocco"|"COUP_FOR"|"couple families with foreign citizens"|"NFHH"|"non-family households"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|52606||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"MA"|"Morocco"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"BORN_IT"|"living in Italy from birth"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|89591||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"MA"|"Morocco"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"GEN2"|"born in Italy"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|89915||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"MA"|"Morocco"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"GEN1_75"|"arrived in Italy aged 0-5"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|29656||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"MA"|"Morocco"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"GEN1_50"|"arrived in Italy aged 6-12"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|21268||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"MA"|"Morocco"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"GEN1_25"|"arrived in Italy aged 13-17"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|23992||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"MA"|"Morocco"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"GEN1"|"arrived in Italy aged over 18"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|235801||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"MA"|"Morocco"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"TIMERES_A"|"living in Italy for up to 4 years"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|55787||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"MA"|"Morocco"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"TIMERES_B"|"living in Italy from 5 to 10 years"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|119603||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"MA"|"Morocco"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"TIMERES_C"|"living in Italy for 11 years or more"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|135651||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"MA"|"Morocco"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|400632||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"MA"|"Morocco"|"COUP_FOR"|"couple families with foreign citizens"|"FR_1FHH_WH_ORS"|"one-family households without other resident persons"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|275573||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"MA"|"Morocco"|"COUP_FOR"|"couple families with foreign citizens"|"FR_1FHH_W_ORS"|"one-family households with other resident persons"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|50686||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"MA"|"Morocco"|"COUP_FOR"|"couple families with foreign citizens"|"FR_GE2_FHH"|"two-or-more-family households"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|21767||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"MD"|"Moldova"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|116690||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"PH"|"Philippines"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|117143||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"PL"|"Poland"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|94670||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"RO"|"Romania"|"COUP_FOR"|"couple families with foreign citizens"|"NFHH"|"non-family households"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|186156||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"RO"|"Romania"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"BORN_IT"|"living in Italy from birth"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|73677||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"RO"|"Romania"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"GEN2"|"born in Italy"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|74993||
"IT"|"Italy"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"RO"|"Romania"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"GEN1_75"|"arrived in Italy aged 0-5"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|44427||
