"ITTER107","Territory","TIPO_DATO_FOL","Data type","SEXISTAT1","Gender","ETA1","Age class","TITOLO_STUDIO","Highest level of education attained","CITTADINANZA","Citizenship","TIME","Select time","Value","Flag Codes","Flags"
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021","2021",62.487649,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022","2022",67.19238,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2023","2023",69.143743,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q1","Q1-2021",56.611225,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q2","Q2-2021",64.211104,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q3","Q3-2021",64.832052,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q4","Q4-2021",64.484081,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022-Q1","Q1-2022",66.160706,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022-Q2","Q2-2022",67.810957,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022-Q3","Q3-2022",66.453091,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022-Q4","Q4-2022",68.388742,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2023-Q1","Q1-2023",67.335255,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2023-Q2","Q2-2023",67.957171,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2023-Q3","Q3-2023",70.035105,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2023-Q4","Q4-2023",70.779269,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2019","2019",61.054255,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q1","Q1-2019",59.859552,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q2","Q2-2019",61.439678,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q4","Q4-2019",60.569152,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q3","Q3-2019",62.352598,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2020","2020",56.770044,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q2","Q2-2020",55.044492,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q1","Q1-2020",58.221588,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q3","Q3-2020",57.263861,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q4","Q4-2020",56.531978,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2021","2021",57.79288,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2022","2022",60.560158,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2023","2023",61.577726,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q1","Q1-2021",54.499822,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q2","Q2-2021",57.248685,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q3","Q3-2021",59.939813,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q4","Q4-2021",59.407928,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2022-Q1","Q1-2022",59.112953,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2022-Q2","Q2-2022",60.567743,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2022-Q3","Q3-2022",60.9771,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2022-Q4","Q4-2022",61.620914,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2023-Q1","Q1-2023",60.050094,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2023-Q2","Q2-2023",60.969079,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2023-Q3","Q3-2023",62.431101,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2023-Q4","Q4-2023",62.816897,,
"ITCD","Nord","EMP_R","employment rate","1","males","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2019","2019",84.63048,,
"ITCD","Nord","EMP_R","employment rate","1","males","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2020","2020",81.428551,,
"ITCD","Nord","EMP_R","employment rate","1","males","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2021","2021",80.545109,,
"ITCD","Nord","EMP_R","employment rate","1","males","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2022","2022",84.725146,,
"ITCD","Nord","EMP_R","employment rate","1","males","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2023","2023",84.929515,,
"ITCD","Nord","EMP_R","employment rate","1","males","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019","2019",82.379453,,
"ITCD","Nord","EMP_R","employment rate","1","males","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020","2020",82.062154,,
"ITCD","Nord","EMP_R","employment rate","1","males","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021","2021",84.823229,,
"ITCD","Nord","EMP_R","employment rate","1","males","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022","2022",85.925703,,
"ITCD","Nord","EMP_R","employment rate","1","males","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2023","2023",87.325116,,
"ITCD","Nord","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2019","2019",78.260458,,
"ITCD","Nord","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q1","Q1-2019",76.594342,,
"ITCD","Nord","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q2","Q2-2019",78.902088,,
"ITCD","Nord","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q4","Q4-2019",78.355353,,
"ITCD","Nord","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q3","Q3-2019",79.185335,,
"ITCD","Nord","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2020","2020",74.672987,,
"ITCD","Nord","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q2","Q2-2020",73.181597,,
"ITCD","Nord","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q1","Q1-2020",76.781944,,
"ITCD","Nord","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q3","Q3-2020",73.64946,,
"ITCD","Nord","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q4","Q4-2020",75.087335,,
"ITCD","Nord","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2021","2021",75.827287,,
"ITCD","Nord","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2022","2022",78.252491,,
"ITCD","Nord","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2023","2023",79.073987,,
"ITCD","Nord","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q1","Q1-2021",72.465005,,
"ITCD","Nord","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q2","Q2-2021",75.612665,,
"ITCD","Nord","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q3","Q3-2021",77.444844,,
"ITCD","Nord","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q4","Q4-2021",77.614725,,
"ITCD","Nord","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2022-Q1","Q1-2022",77.215986,,
"ITCD","Nord","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2022-Q2","Q2-2022",77.74685,,
"ITCD","Nord","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2022-Q3","Q3-2022",78.298542,,
"ITCD","Nord","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2022-Q4","Q4-2022",79.783357,,
"ITCD","Nord","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2023-Q1","Q1-2023",77.162755,,
"ITCD","Nord","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2023-Q2","Q2-2023",78.026143,,
"ITCD","Nord","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2023-Q3","Q3-2023",80.434154,,
"ITCD","Nord","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2023-Q4","Q4-2023",80.640057,,
"ITCD","Nord","EMP_R","employment rate","2","females","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2019","2019",57.446368,,
"ITCD","Nord","EMP_R","employment rate","2","females","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2020","2020",52.627513,,
"ITCD","Nord","EMP_R","employment rate","2","females","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2021","2021",55.445518,,
"ITCD","Nord","EMP_R","employment rate","2","females","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2022","2022",57.671333,,
"ITCD","Nord","EMP_R","employment rate","2","females","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2023","2023",56.349316,,
"ITCD","Nord","EMP_R","employment rate","2","females","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019","2019",62.724563,,
"ITCD","Nord","EMP_R","employment rate","2","females","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020","2020",54.925345,,
"ITCD","Nord","EMP_R","employment rate","2","females","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021","2021",58.307116,,
"ITCD","Nord","EMP_R","employment rate","2","females","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022","2022",62.045702,,
"ITCD","Nord","EMP_R","employment rate","2","females","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2023","2023",66.647802,,
"ITCD","Nord","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2019","2019",50.08856,,
"ITCD","Nord","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q1","Q1-2019",50.627143,,
"ITCD","Nord","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q2","Q2-2019",50.799345,,
"ITCD","Nord","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q4","Q4-2019",49.221592,,
"ITCD","Nord","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q3","Q3-2019",49.714371,,
"ITCD","Nord","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2020","2020",44.687909,,
"ITCD","Nord","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q2","Q2-2020",43.574321,,
"ITCD","Nord","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q1","Q1-2020",47.33446,,
"ITCD","Nord","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q3","Q3-2020",45.273323,,
"ITCD","Nord","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q4","Q4-2020",42.569021,,
"ITCD","Nord","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2021","2021",47.057737,,
"ITCD","Nord","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2022","2022",49.988432,,
"ITCD","Nord","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2023","2023",51.668559,,
"ITCD","Nord","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q1","Q1-2021",42.989382,,
"ITCD","Nord","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q2","Q2-2021",47.682726,,
"ITCD","Nord","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q3","Q3-2021",48.879947,,
"ITCD","Nord","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q4","Q4-2021",48.617631,,
