"ITTER107","Territory","TIPO_DATO_FOL","Data type","ETA1","Age class","TITOLO_STUDIO","Highest level of education attained","CITTADINANZA","Citizenship","TIME","Select time","Value","Flag Codes","Flags"
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2022-Q1","Q1-2022",11.598381,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2022-Q2","Q2-2022",9.961261,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2022-Q3","Q3-2022",10.370694,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2022-Q4","Q4-2022",9.433773,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2023-Q1","Q1-2023",10.462127,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2023-Q2","Q2-2023",8.741452,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2023-Q3","Q3-2023",8.65285,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2023-Q4","Q4-2023",9.078171,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2024-Q1","Q1-2024",8.571975,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2024-Q2","Q2-2024",9.097667,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2024-Q3","Q3-2024",9.150462,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019","2019",10.57736,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q1","Q1-2019",9.372304,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q2","Q2-2019",8.914067,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q4","Q4-2019",10.893647,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q3","Q3-2019",12.848021,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020","2020",9.641197,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q2","Q2-2020",16.127571,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q1","Q1-2020",8.315937,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q3","Q3-2020",7.295329,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q4","Q4-2020",7.634633,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021","2021",12.395086,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022","2022",10.070951,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2023","2023",7.584795,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q1","Q1-2021",18.837312,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q2","Q2-2021",10.162703,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q3","Q3-2021",11.513124,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q4","Q4-2021",10.067155,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022-Q1","Q1-2022",8.740286,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022-Q2","Q2-2022",6.820913,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022-Q3","Q3-2022",12.975566,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022-Q4","Q4-2022",11.405901,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2023-Q1","Q1-2023",9.850413,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2023-Q2","Q2-2023",7.892083,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2023-Q3","Q3-2023",4.84543,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2023-Q4","Q4-2023",8.174452,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2024-Q1","Q1-2024",8.826387,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2024-Q2","Q2-2024",4.771373,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2024-Q3","Q3-2024",5.536227,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","99","total","FRG","foreign","2019","2019",12.134967,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","99","total","FRG","foreign","2019-Q1","Q1-2019",13.499166,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","99","total","FRG","foreign","2019-Q2","Q2-2019",11.625787,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","99","total","FRG","foreign","2019-Q4","Q4-2019",12.352553,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","99","total","FRG","foreign","2019-Q3","Q3-2019",11.040673,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","99","total","FRG","foreign","2020","2020",12.14262,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","99","total","FRG","foreign","2020-Q2","Q2-2020",9.836381,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","99","total","FRG","foreign","2020-Q1","Q1-2020",11.924453,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","99","total","FRG","foreign","2020-Q3","Q3-2020",13.996518,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","99","total","FRG","foreign","2020-Q4","Q4-2020",12.595104,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","99","total","FRG","foreign","2021","2021",13.602632,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","99","total","FRG","foreign","2022","2022",10.499644,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","99","total","FRG","foreign","2023","2023",9.204449,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","99","total","FRG","foreign","2021-Q1","Q1-2021",16.096924,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","99","total","FRG","foreign","2021-Q2","Q2-2021",14.862861,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","99","total","FRG","foreign","2021-Q3","Q3-2021",11.517342,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","99","total","FRG","foreign","2021-Q4","Q4-2021",12.159868,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","99","total","FRG","foreign","2022-Q1","Q1-2022",11.878407,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","99","total","FRG","foreign","2022-Q2","Q2-2022",10.017839,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","99","total","FRG","foreign","2022-Q3","Q3-2022",10.397443,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","99","total","FRG","foreign","2022-Q4","Q4-2022",9.732542,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","99","total","FRG","foreign","2023-Q1","Q1-2023",10.373546,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","99","total","FRG","foreign","2023-Q2","Q2-2023",9.898633,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","99","total","FRG","foreign","2023-Q3","Q3-2023",7.513126,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","99","total","FRG","foreign","2023-Q4","Q4-2023",9.07916,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","99","total","FRG","foreign","2024-Q1","Q1-2024",10.078602,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","99","total","FRG","foreign","2024-Q2","Q2-2024",9.158617,,
"ITC","Nord-ovest","UNEM_R","unemployment rate","Y15-74","15-74 years","99","total","FRG","foreign","2024-Q3","Q3-2024",8.163528,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2019","2019",11.231694,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2019-Q1","Q1-2019",12.400892,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2019-Q2","Q2-2019",11.901173,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2019-Q4","Q4-2019",11.226805,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2019-Q3","Q3-2019",9.473877,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2020","2020",11.717188,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2020-Q2","Q2-2020",11.216761,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2020-Q1","Q1-2020",10.049323,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2020-Q3","Q3-2020",11.578206,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2020-Q4","Q4-2020",13.91061,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2021","2021",10.408243,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2022","2022",8.544987,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2023","2023",8.429012,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2021-Q1","Q1-2021",13.095776,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2021-Q2","Q2-2021",12.721111,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2021-Q3","Q3-2021",7.046077,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2021-Q4","Q4-2021",8.950473,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2022-Q1","Q1-2022",10.411766,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2022-Q2","Q2-2022",10.870523,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2022-Q3","Q3-2022",6.039347,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2022-Q4","Q4-2022",6.682443,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2023-Q1","Q1-2023",8.647985,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2023-Q2","Q2-2023",9.931223,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2023-Q3","Q3-2023",7.772169,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2023-Q4","Q4-2023",7.331992,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2024-Q1","Q1-2024",8.621278,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2024-Q2","Q2-2024",8.141297,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-74","15-74 years","7","upper and post secondary","FRG","foreign","2024-Q3","Q3-2024",7.955914,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019","2019",9.847313,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q1","Q1-2019",11.838413,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q2","Q2-2019",11.811179,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q4","Q4-2019",7.402971,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q3","Q3-2019",7.877588,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020","2020",11.745802,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q2","Q2-2020",7.121348,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q1","Q1-2020",10.42057,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q3","Q3-2020",12.229935,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q4","Q4-2020",16.444947,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021","2021",9.346703,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022","2022",6.188907,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2023","2023",7.180732,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-74","15-74 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q1","Q1-2021",8.279249,,
