DATAFLOW,FREQ,REF_AREA,DATA_TYPE,SEX,CITIZENSHIP,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_SEX,NOTE_CITIZENSHIP,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,IT111,FJAN,2,EU28,2023,1376,,,FILTER__ITG2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,IT111,FJAN,2,OCE,2023,1,,,FILTER__ITG2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,IT111,FJAN,2,WORLD,2023,3243,,,FILTER__ITG2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,IT111,FJAN,2,XASI_C_S,2023,253,,,FILTER__ITG2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,IT111,FJAN,2,XEUR_NEU28_OTH,2023,517,,,FILTER__ITG2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,IT111,FJAN,9,999,2023,6,,,FILTER__ITG2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,IT111,FJAN,9,AFR_C_S,2023,15,,,FILTER__ITG2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,IT111,FJAN,9,AFR_E,2023,20,,,FILTER__ITG2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,IT111,FJAN,9,AFR_N,2023,931,,,FILTER__ITG2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,IT111,FJAN,9,AFR_W,2023,678,,,FILTER__ITG2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,IT111,FJAN,9,AME_C_S,2023,305,,,FILTER__ITG2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,IT111,FJAN,9,AME_N,2023,32,,,FILTER__ITG2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,IT111,FJAN,9,ASI_E,2023,485,,,FILTER__ITG2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,IT111,FJAN,9,ASI_W,2023,42,,,FILTER__ITG2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,IT111,FJAN,9,EU28,2023,1852,,,FILTER__ITG2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,IT111,FJAN,9,OCE,2023,3,,,FILTER__ITG2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,IT111,FJAN,9,WORLD,2023,5642,,,FILTER__ITG2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,IT111,FJAN,9,XASI_C_S,2023,521,,,FILTER__ITG2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,IT111,FJAN,9,XEUR_NEU28_OTH,2023,752,,,FILTER__ITG2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC,FJAN,1,999,2023,92,,,,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC,FJAN,1,AFR_C_S,2023,4258,,,,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC,FJAN,1,AFR_E,2023,4895,,,,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC,FJAN,1,AFR_N,2023,173814,,,,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC,FJAN,1,AFR_W,2023,81712,,,,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC,FJAN,1,AME_C_S,2023,83083,,,,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC,FJAN,1,AME_N,2023,1911,,,,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC,FJAN,1,ASI_E,2023,77900,,,,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC,FJAN,1,ASI_W,2023,9061,,,,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC,FJAN,1,EU28,2023,177070,,,,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC,FJAN,1,OCE,2023,246,,,,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC,FJAN,1,WORLD,2023,862140,,,,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC,FJAN,1,XASI_C_S,2023,118270,,,,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC,FJAN,1,XEUR_NEU28_OTH,2023,129828,,,,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC,FJAN,2,999,2023,94,,,,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC,FJAN,2,AFR_C_S,2023,3892,,,,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC,FJAN,2,AFR_E,2023,4715,,,,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC,FJAN,2,AFR_N,2023,127509,,,,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC,FJAN,2,AFR_W,2023,42912,,,,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC,FJAN,2,AME_C_S,2023,117898,,,,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC,FJAN,2,AME_N,2023,2619,,,,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC,FJAN,2,ASI_E,2023,90559,,,,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC,FJAN,2,ASI_W,2023,9706,,,,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC,FJAN,2,EU28,2023,232992,,,,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC,FJAN,2,OCE,2023,323,,,,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC,FJAN,2,WORLD,2023,893192,,,,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC,FJAN,2,XASI_C_S,2023,74774,,,,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC,FJAN,2,XEUR_NEU28_OTH,2023,185199,,,,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC,FJAN,9,999,2023,186,,,,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC,FJAN,9,AFR_C_S,2023,8150,,,,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC,FJAN,9,AFR_E,2023,9610,,,,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC,FJAN,9,AFR_N,2023,301323,,,,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC,FJAN,9,AFR_W,2023,124624,,,,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC,FJAN,9,AME_C_S,2023,200981,,,,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC,FJAN,9,AME_N,2023,4530,,,,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC,FJAN,9,ASI_E,2023,168459,,,,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC,FJAN,9,ASI_W,2023,18767,,,,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC,FJAN,9,EU28,2023,410062,,,,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC,FJAN,9,OCE,2023,569,,,,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC,FJAN,9,WORLD,2023,1755332,,,,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC,FJAN,9,XASI_C_S,2023,193044,,,,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC,FJAN,9,XEUR_NEU28_OTH,2023,315027,,,,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC1,FJAN,1,999,2023,36,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC1,FJAN,1,AFR_C_S,2023,1514,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC1,FJAN,1,AFR_E,2023,1450,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC1,FJAN,1,AFR_N,2023,36501,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC1,FJAN,1,AFR_W,2023,22675,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC1,FJAN,1,AME_C_S,2023,12549,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC1,FJAN,1,AME_N,2023,427,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC1,FJAN,1,ASI_E,2023,12784,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC1,FJAN,1,ASI_W,2023,2453,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC1,FJAN,1,EU28,2023,65464,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC1,FJAN,1,OCE,2023,53,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC1,FJAN,1,WORLD,2023,204784,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC1,FJAN,1,XASI_C_S,2023,16605,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC1,FJAN,1,XEUR_NEU28_OTH,2023,32273,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC1,FJAN,2,999,2023,34,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC1,FJAN,2,AFR_C_S,2023,1354,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC1,FJAN,2,AFR_E,2023,887,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC1,FJAN,2,AFR_N,2023,31088,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC1,FJAN,2,AFR_W,2023,11489,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC1,FJAN,2,AME_C_S,2023,19708,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC1,FJAN,2,AME_N,2023,546,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC1,FJAN,2,ASI_E,2023,14422,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC1,FJAN,2,ASI_W,2023,1866,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC1,FJAN,2,EU28,2023,85312,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC1,FJAN,2,OCE,2023,70,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC1,FJAN,2,WORLD,2023,215456,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC1,FJAN,2,XASI_C_S,2023,6923,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC1,FJAN,2,XEUR_NEU28_OTH,2023,41757,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC1,FJAN,9,999,2023,70,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC1,FJAN,9,AFR_C_S,2023,2868,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC1,FJAN,9,AFR_E,2023,2337,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC1,FJAN,9,AFR_N,2023,67589,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC1,FJAN,9,AFR_W,2023,34164,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC1,FJAN,9,AME_C_S,2023,32257,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC1,FJAN,9,AME_N,2023,973,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC1,FJAN,9,ASI_E,2023,27206,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC1,FJAN,9,ASI_W,2023,4319,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC1,FJAN,9,EU28,2023,150776,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC1,FJAN,9,OCE,2023,123,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC1,FJAN,9,WORLD,2023,420240,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC1,FJAN,9,XASI_C_S,2023,23528,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC1,FJAN,9,XEUR_NEU28_OTH,2023,74030,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC11,FJAN,1,999,2023,18,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC11,FJAN,1,AFR_C_S,2023,932,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC11,FJAN,1,AFR_E,2023,1046,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC11,FJAN,1,AFR_N,2023,17519,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC11,FJAN,1,AFR_W,2023,9775,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC11,FJAN,1,AME_C_S,2023,7458,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC11,FJAN,1,AME_N,2023,228,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC11,FJAN,1,ASI_E,2023,7261,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC11,FJAN,1,ASI_W,2023,1967,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC11,FJAN,1,EU28,2023,41656,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC11,FJAN,1,OCE,2023,18,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC11,FJAN,1,WORLD,2023,103657,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC11,FJAN,1,XASI_C_S,2023,6479,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC11,FJAN,1,XEUR_NEU28_OTH,2023,9300,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC11,FJAN,2,999,2023,16,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC11,FJAN,2,AFR_C_S,2023,773,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC11,FJAN,2,AFR_E,2023,543,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC11,FJAN,2,AFR_N,2023,14455,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC11,FJAN,2,AFR_W,2023,5551,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC11,FJAN,2,AME_C_S,2023,11516,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC11,FJAN,2,AME_N,2023,268,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC11,FJAN,2,ASI_E,2023,8160,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC11,FJAN,2,ASI_W,2023,1396,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC11,FJAN,2,EU28,2023,54042,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC11,FJAN,2,OCE,2023,34,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC11,FJAN,2,WORLD,2023,111203,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC11,FJAN,2,XASI_C_S,2023,2163,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC11,FJAN,2,XEUR_NEU28_OTH,2023,12286,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC11,FJAN,9,999,2023,34,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC11,FJAN,9,AFR_C_S,2023,1705,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC11,FJAN,9,AFR_E,2023,1589,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC11,FJAN,9,AFR_N,2023,31974,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC11,FJAN,9,AFR_W,2023,15326,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC11,FJAN,9,AME_C_S,2023,18974,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC11,FJAN,9,AME_N,2023,496,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC11,FJAN,9,ASI_E,2023,15421,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC11,FJAN,9,ASI_W,2023,3363,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC11,FJAN,9,EU28,2023,95698,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC11,FJAN,9,OCE,2023,52,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC11,FJAN,9,WORLD,2023,214860,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC11,FJAN,9,XASI_C_S,2023,8642,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC11,FJAN,9,XEUR_NEU28_OTH,2023,21586,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC12,FJAN,1,999,2023,4,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC12,FJAN,1,AFR_C_S,2023,60,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC12,FJAN,1,AFR_E,2023,50,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC12,FJAN,1,AFR_N,2023,2145,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC12,FJAN,1,AFR_W,2023,973,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC12,FJAN,1,AME_C_S,2023,479,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC12,FJAN,1,AME_N,2023,5,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC12,FJAN,1,ASI_E,2023,488,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC12,FJAN,1,ASI_W,2023,45,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC12,FJAN,1,EU28,2023,1609,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC12,FJAN,1,OCE,2023,0,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC12,FJAN,1,WORLD,2023,7726,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC12,FJAN,1,XASI_C_S,2023,786,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC12,FJAN,1,XEUR_NEU28_OTH,2023,1082,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC12,FJAN,2,999,2023,5,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC12,FJAN,2,AFR_C_S,2023,53,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC12,FJAN,2,AFR_E,2023,49,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC12,FJAN,2,AFR_N,2023,1725,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC12,FJAN,2,AFR_W,2023,494,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC12,FJAN,2,AME_C_S,2023,693,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC12,FJAN,2,AME_N,2023,11,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC12,FJAN,2,ASI_E,2023,562,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC12,FJAN,2,ASI_W,2023,78,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC12,FJAN,2,EU28,2023,2198,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC12,FJAN,2,OCE,2023,1,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC12,FJAN,2,WORLD,2023,7868,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC12,FJAN,2,XASI_C_S,2023,229,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC12,FJAN,2,XEUR_NEU28_OTH,2023,1770,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC12,FJAN,9,999,2023,9,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC12,FJAN,9,AFR_C_S,2023,113,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC12,FJAN,9,AFR_E,2023,99,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC12,FJAN,9,AFR_N,2023,3870,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC12,FJAN,9,AFR_W,2023,1467,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC12,FJAN,9,AME_C_S,2023,1172,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC12,FJAN,9,AME_N,2023,16,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC12,FJAN,9,ASI_E,2023,1050,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC12,FJAN,9,ASI_W,2023,123,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC12,FJAN,9,EU28,2023,3807,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC12,FJAN,9,OCE,2023,1,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC12,FJAN,9,WORLD,2023,15594,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC12,FJAN,9,XASI_C_S,2023,1015,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC12,FJAN,9,XEUR_NEU28_OTH,2023,2852,,,FILTER__ITC1,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITC13,FJAN,1,AFR_C_S,2023,20,,,FILTER__ITC1,,,,,,
